OEM_NUMBER,UPC,upc 12 digit  text,VENDPART,OEM_NAME,PRODNAME,DESCRIPTION,PRICE,LIST PRICE,UOM,ITEMS_PER_UOI,Min Order Qty,DAYS_ARO,Image Ref,IMAGE_NAME,country_of_origin,JWOD,green_material_flag,PSC_CODE,gds_Categoryname,UNSPSC4,TAA Compliant,,,,,,,,,,,,,,,,,,,,,,,
FP301H116BL,51128596265,'051128596265,2JMK6,3M,Shrink Tubing 0.063in ID Black 4ft PK25,"FP-301H-1/16-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 28 to 26 AWG Shrink Tubing I.D. Before Shrinking 0.063 In. I.D. After Shrinking 0.031 In. Shrink Tubing Wall Thickness After Shrinking 0.017 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",40.2,46.73,PK,25,1,12,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H116CR,51128596272,'051128596272,2GDP8,3M,Shrink Tubing 0.063in ID Clear 4ft PK25,"FP-301H-1/16-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 28 to 26 AWG Shrink Tubing I.D. Before Shrinking 0.063 In. I.D. After Shrinking 0.031 In. Shrink Tubing Wall Thickness After Shrinking 0.017 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",39.29,46.73,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H332BL,51128596333,'051128596333,2GCY3,3M,Shrink Tubing 0.093in ID Black 4ft PK25,"FP-301H-3/32-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 28 to 26 AWG Shrink Tubing I.D. Before Shrinking 0.093 In. I.D. After Shrinking 0.046 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",43.92,51.96,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H332CR,51128596340,'051128596340,2JMU1,3M,Shrink Tubing 0.093in ID Clear 4ft PK25,"FP-301H-3/32-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 28 to 26 AWG Shrink Tubing I.D. Before Shrinking 0.093 In. I.D. After Shrinking 0.046 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",43.92,51.96,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H18BL,51128596401,'051128596401,2GCV8,3M,Shrink Tubing 0.125in ID Black 4ft PK25,"FP-301H-1/8-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 22 to 16 AWG Shrink Tubing I.D. Before Shrinking 0.125 In. I.D. After Shrinking 0.062 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",47.12,55.07,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H18CR,51128596418,'051128596418,2GCK7,3M,Shrink Tubing 0.125in ID Clear 4ft PK25,"FP-301H-1/8-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 22 to 16 AWG Shrink Tubing I.D. Before Shrinking 0.125 In. I.D. After Shrinking 0.062 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",46.23,54.59,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H316BL,51128596470,'051128596470,2GCU5,3M,Shrink Tubing 0.187in ID Black 4ft PK25,"FP-301H-3/16-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.093 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",56.05,66.88,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H316CR,51128596487,'051128596487,2GCR7,3M,Shrink Tubing 0.187in ID Clear 4ft PK25,"FP-301H-3/16-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.093 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",56.05,65.64,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H14BL,51128596548,'051128596548,2GEN3,3M,Shrink Tubing 0.25in ID Black 4ft PK12,"FP-301H-1/4-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",34.68,41.28,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H14CR,51128596555,'051128596555,2GCW1,3M,Shrink Tubing 0.25in ID Clear 4ft PK12,"FP-301H-1/4-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",34.68,41.28,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H38BL,51128596616,'051128596616,2GDK8,3M,Shrink Tubing 0.375in ID Black 4ft PK12,"FP-301H-3/8-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",38.56,45.87,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H12BL,51128596685,'051128596685,2GDA3,3M,Shrink Tubing 0.5in ID Black 4ft PK12,"FP-301H-1/2-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",41.61,49.52,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H34BL,51128596753,'051128596753,2JPJ4,3M,Shrink Tubing 0.75in ID Black 4ft PK12,"FP-301H-3/4-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",42.96,53.26,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H34CR,51128596760,'051128596760,2GCL4,3M,Shrink Tubing 0.75in ID Clear 4ft PK12,"FP-301H-3/4-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",55.49,65,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H1BL,51128596814,'051128596814,2GCT2,3M,Shrink Tubing 1.0in ID Black 4ft PK5,"FP-301H-1-BL,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",32.6,34.68,PK,5,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301H1CR,51128596821,'051128596821,2GEY9,3M,Shrink Tubing 1.0in ID Clear 4ft PK5,"FP-301H-1-CR,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 4 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",31.89,32.39,PK,5,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW18PK25,51128597125,'051128597125,4NKZ1,3M,Shrink Tubing 0.125in ID Black 4ft PK25,"MW 1/8"" PK25,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 22 to 16 AWG Shrink Tubing I.D. Before Shrinking 0.125 In. I.D. After Shrinking 0.023 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 25",117.28,138.15,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW316PK12,51128597132,'051128597132,4NKZ2,3M,Shrink Tubing 0.187in ID Black 4ft PK12,"MW 3/16"" PK12,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.060 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 12",69.49,83.53,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW14PK12,51128597149,'051128597149,4NKZ3,3M,Shrink Tubing 0.25in ID Black 4ft PK12,"MW 1/4"" PK12,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.080 In. Shrink Tubing Wall Thickness After Shrinking 0.027 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 12",86.22,103.44,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW38PK12,51128597156,'051128597156,4NKZ4,3M,Shrink Tubing 0.375in ID Black 4ft PK12,"MW 3/8"" PK12,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.130 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 12",103.52,115.86,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW12PK12,51128597163,'051128597163,4NKZ5,3M,Shrink Tubing 0.5in ID Black 4ft PK12,"MW 1/2"" PK12,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.195 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 12",99.93,124.08,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW34PK5,51128597170,'051128597170,4NKZ6,3M,Shrink Tubing 0.75in ID Black 4ft PK5,"MW 3/4"" PK5,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.313 In. Shrink Tubing Wall Thickness After Shrinking 0.040 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 5",74.4,88.15,PK,5,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
MW1PK5,51128597187,'051128597187,4NKZ7,3M,Shrink Tubing 1.0in ID Black 4ft PK5,"MW 1"" PK5,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Semi Rigid Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2.5 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.400 In. Shrink Tubing Wall Thickness After Shrinking 0.040 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 275 Degrees F Max Voltage 600V Standards SAE-AMS-DTL-23053/4 Class 1  AMS-3634 UL FILE E-157227 Package Quantity 5",94.14,112.34,PK,5,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4KND1_AS01?$S7PRODUCT$,4KND1_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS2001848Black2GDF7,51128597194,'051128597194,2GDF7,3M,Shrink Tubing 0.125in ID Black 4ft PK25,"EPS-200-1/8-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 22 to 16 AWG Shrink Tubing I.D. Before Shrinking 0.125 In. I.D. After Shrinking 0.063 In. Shrink Tubing Wall Thickness After Shrinking 0.027 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Standards SAE-AMS-DTL 23053/4 UL Regconized Package Quantity 25",85.26,105.92,PK,25,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS20031648Black2JMP4,51128597200,'051128597200,2JMP4,3M,Shrink Tubing 0.187in ID Black 4ft PK12,"EPS-200-3/16-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.093 In. Shrink Tubing Wall Thickness After Shrinking 0.027 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Features (12) 4' (48 In.) L pieces Standards SAE-AMS-DTL 23053/4 UL Regconized Package Quantity 12",45.25,56.17,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS2001448Black2GEF9,51128597217,'051128597217,2GEF9,3M,Shrink Tubing 0.25in ID Black 4ft PK12,"EPS-200-1/4-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Standards SAE-AMS-DTL 23053/4 UL Regconized Package Quantity 12",57.07,70.82,PK,12,1,12,https://static.grainger.com/rp/s/is/image/Grainger/2GEF9_AS01?$S7PRODUCT$,2GEF9_AS01.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS2003848Black2GDC4,51128597224,'051128597224,2GDC4,3M,Shrink Tubing 0.375in ID Black 4ft PK12,"EPS-200-3/8-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.031 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Features Thin Layer of Thermoplastic Adhesive Inside Tubing Flame Retardant",64.32,79.89,PK,12,1,12,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS2001248Black2GDF5,51128597231,'051128597231,2GDF5,3M,Shrink Tubing 0.5in ID Black 4ft PK12,"EPS-200-1/2-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.032 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Features Thin Layer of Thermoplastic Adhesive Inside Tubing Flame Retardant",73.86,91.69,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
EPS2003448Black2GDZ5,51128597248,'051128597248,2GDZ5,3M,Shrink Tubing 0.75in ID Black 4ft PK5,"EPS-200-3/4-48-Black,  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant No Shrink Tubing Adhesive Lined Yes -67 Degrees to 230 Degrees F Shrink Ratio 2 1 3 to 4/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.037 In. Shrink Tubing Length 4 ft. Black Min Shrink Temp 250 Degrees F Max Voltage 600V Standards SAE-AMS-DTL 23053/4 UL Regconized Package Quantity 5",54.52,65.06,PK,5,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYV6_AW99?$S7PRODUCT$,2FYV6_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
